pattern:[[20130090]], support:2
pattern:[[30380003], [11531047]], support:2
pattern:[[30380003], [22034026]], support:2
pattern:[[30380003], [15121001]], support:2
pattern:[[30380003], [22001038]], support:2
pattern:[[30380003], [10113011]], support:2
pattern:[[30380003], [27000583]], support:2
pattern:[[30380003], [27000583], [27200938]], support:2
pattern:[[30380003], [27401715]], support:2
pattern:[[30380003], [22007031]], support:2
pattern:[[30380003], [11500027]], support:2
pattern:[[30380003], [10119102]], support:2
pattern:[[30380003], [10130002]], support:2
pattern:[[30380003], [14083002]], support:2
pattern:[[30380003], [15209009]], support:2
pattern:[[30380003], [22071000]], support:2
pattern:[[30380003], [14860022]], support:2
pattern:[[30380003], [14032018]], support:2
pattern:[[30380003], [22103006]], support:2
pattern:[[30380003], [22671079]], support:2
pattern:[[30380003], [22190002]], support:2
pattern:[[30380003], [15242044]], support:2
pattern:[[30380003], [15110013]], support:2
pattern:[[30380003], [15110000]], support:2
pattern:[[30380003], [23130075]], support:2
pattern:[[30380003], [14082011]], support:2
pattern:[[30380003], [22500022]], support:2
pattern:[[30380003], [27002440]], support:2
pattern:[[30380003], [22701009]], support:2
pattern:[[30380003], [10119013]], support:2
pattern:[[30380003], [15115014]], support:2
pattern:[[30380003], [24101000]], support:2
pattern:[[30380003], [22001001]], support:2
pattern:[[30380003], [15240010]], support:2
pattern:[[30380003], [23132072]], support:2
pattern:[[30380003], [23132072], [23110009]], support:2
pattern:[[30380003], [10116022]], support:2
pattern:[[30380003], [10119078]], support:2
pattern:[[30380003], [14630008]], support:2
pattern:[[30380003], [14142041]], support:2
pattern:[[30380003], [15130013]], support:2
pattern:[[30380003], [32917000]], support:2
pattern:[[30380003], [10002015]], support:2
pattern:[[30380003], [10152013]], support:2
pattern:[[30380003], [14075022]], support:2
pattern:[[30380003], [14043012]], support:2
pattern:[[30380003], [14052005]], support:2
pattern:[[30380003], [14845008]], support:2
pattern:[[30380003], [14107003]], support:2
pattern:[[30380003], [15130009]], support:2
pattern:[[30380003], [14860025]], support:2
pattern:[[30380003], [22007026]], support:2
pattern:[[30380003], [14721020]], support:2
pattern:[[30380003], [22021003]], support:2
pattern:[[30380003], [27002188]], support:2
pattern:[[30380003], [27300276]], support:2
pattern:[[30380003], [11056012]], support:2
pattern:[[30380003], [14091021]], support:2
pattern:[[30380003], [14833009]], support:2
pattern:[[30380003], [22111012]], support:2
pattern:[[30380003], [15231005]], support:2
pattern:[[30380003], [10140006]], support:2
pattern:[[30380003], [24011146]], support:2
pattern:[[30380003], [30701033]], support:2
pattern:[[30380003], [11303097]], support:2
pattern:[[30380003], [22103001]], support:2
pattern:[[30380003], [21110004]], support:2
pattern:[[30380003], [22132010]], support:2
pattern:[[30380003], [22021268]], support:2
pattern:[[30380003], [22103005]], support:2
pattern:[[30380003], [11056017]], support:2
pattern:[[30380003], [34220016]], support:2
pattern:[[30380003], [27000556]], support:2
pattern:[[30380003], [22021005]], support:2
pattern:[[30380003], [15200004]], support:2
pattern:[[30380003], [15004017]], support:2
pattern:[[30380003], [15004017], [15004058]], support:2
pattern:[[30380003], [15004017], [15004058], [15502043]], support:2
pattern:[[30380003], [15004017], [15502043]], support:2
pattern:[[30380003], [15004058]], support:2
pattern:[[30380003], [15004058], [15502043]], support:2
pattern:[[30380003], [15502043]], support:2
pattern:[[30380003], [10002022]], support:2
pattern:[[30380003], [14083003]], support:3
pattern:[[30380003], [22010001]], support:3
pattern:[[30380003], [27410002]], support:3
pattern:[[30380003], [15130034]], support:3
pattern:[[30380003], [15119007]], support:3
pattern:[[30380003], [22172006]], support:3
pattern:[[30380003], [22172006], [23110009]], support:2
pattern:[[30380003], [22172006], [22172008]], support:2
pattern:[[30380003], [15012007]], support:3
pattern:[[30380003], [15012007], [23110009]], support:2
pattern:[[30380003], [22007027]], support:3
pattern:[[30380003], [27300281]], support:3
pattern:[[30380003], [15000006]], support:3
pattern:[[30380003], [15130024]], support:3
pattern:[[30380003], [15230001]], support:3
pattern:[[30380003], [25005060]], support:3
pattern:[[30380003], [25005060], [23110009]], support:2
pattern:[[30380003], [22172007]], support:3
pattern:[[30380003], [15200008]], support:3
pattern:[[30380003], [10141030]], support:3
pattern:[[30380003], [27410044]], support:3
pattern:[[30380003], [22111026]], support:3
pattern:[[30380003], [22111026], [22110003]], support:2
pattern:[[30380003], [22172008]], support:3
pattern:[[30380003], [24101002]], support:3
pattern:[[30380003], [15230003]], support:3
pattern:[[30380003], [23121052]], support:3
pattern:[[30380003], [24012151]], support:3
pattern:[[30380003], [22034000]], support:3
pattern:[[30380003], [22111031]], support:3
pattern:[[30380003], [15114032]], support:3
pattern:[[30380003], [24010384]], support:3
pattern:[[30380003], [27400855]], support:3
pattern:[[30380003], [15231007]], support:3
pattern:[[30380003], [23134002]], support:3
pattern:[[30380003], [27410001]], support:3
pattern:[[30380003], [27410001], [22102005]], support:2
pattern:[[30380003], [23110190]], support:3
pattern:[[30380003], [27002555]], support:3
pattern:[[30380003], [15114031]], support:3
pattern:[[30380003], [22130010]], support:3
pattern:[[30380003], [15115034]], support:3
pattern:[[30380003], [11056085]], support:3
pattern:[[30380003], [14120013]], support:3
pattern:[[30380003], [14860020]], support:3
pattern:[[30380003], [15110071]], support:3
pattern:[[30380003], [15110038]], support:3
pattern:[[30380003], [27400158]], support:3
pattern:[[30380003], [15114013]], support:3
pattern:[[30380003], [15110069]], support:3
pattern:[[30380003], [27400118]], support:3
pattern:[[30380003], [27400118], [15130013]], support:2
pattern:[[30380003], [27400118], [27400158]], support:2
pattern:[[30380003], [22103004]], support:3
pattern:[[30380003], [22830002]], support:3
pattern:[[30380003], [22830002], [23132063]], support:2
pattern:[[30380003], [25101046]], support:3
pattern:[[30380003], [27410045]], support:3
pattern:[[30380003], [24010809]], support:3
pattern:[[30380003], [22610103]], support:3
pattern:[[30380003], [20110014]], support:4
pattern:[[30380003], [22040009]], support:4
pattern:[[30380003], [22007005]], support:4
pattern:[[30380003], [10201016]], support:4
pattern:[[30380003], [25012012]], support:4
pattern:[[30380003], [15502039]], support:4
pattern:[[30380003], [15000007]], support:4
pattern:[[30380003], [27300282]], support:4
pattern:[[30380003], [25121003]], support:4
pattern:[[30380003], [25121003], [22013008]], support:2
pattern:[[30380003], [15110015]], support:4
pattern:[[30380003], [22102001]], support:4
pattern:[[30380003], [15115001]], support:4
pattern:[[30380003], [15115000]], support:4
pattern:[[30380003], [15115000], [15115001]], support:3
pattern:[[30380003], [27400708]], support:4
pattern:[[30380003], [27400708], [27400126]], support:2
pattern:[[30380003], [27400708], [27400126], [27400118]], support:2
pattern:[[30380003], [27400708], [27400126], [27400118], [27400158]], support:2
pattern:[[30380003], [27400708], [27400126], [27400158]], support:2
pattern:[[30380003], [27400708], [27400118]], support:2
pattern:[[30380003], [27400708], [27400118], [27400158]], support:2
pattern:[[30380003], [27400708], [27400158]], support:2
pattern:[[30380003], [22103003]], support:4
pattern:[[30380003], [27200939]], support:4
pattern:[[30380003], [15114000]], support:4
pattern:[[30380003], [15114000], [15110038]], support:2
pattern:[[30380003], [21021043]], support:4
pattern:[[30380003], [22701014]], support:4
pattern:[[30380003], [22701014], [23110007]], support:2
pattern:[[30380003], [15114015]], support:4
pattern:[[30380003], [15004024]], support:4
pattern:[[30380003], [22101000]], support:4
pattern:[[30380003], [22101000], [22102004]], support:2
pattern:[[30380003], [22000049]], support:4
pattern:[[30380003], [22000049], [23110009]], support:2
pattern:[[30380003], [27400126]], support:4
pattern:[[30380003], [27400126], [27400118]], support:2
pattern:[[30380003], [27400126], [27400118], [27400158]], support:2
pattern:[[30380003], [27400126], [27400158]], support:2
pattern:[[30380003], [21801125]], support:4
pattern:[[30380003], [15202044]], support:4
pattern:[[30380003], [22035000]], support:4
pattern:[[30380003], [15115002]], support:5
pattern:[[30380003], [15115002], [15110013]], support:2
pattern:[[30380003], [15115003]], support:5
pattern:[[30380003], [25101044]], support:5
pattern:[[30380003], [25101044], [27200924]], support:2
pattern:[[30380003], [15110044]], support:5
pattern:[[30380003], [22013008]], support:5
pattern:[[30380003], [22101001]], support:5
pattern:[[30380003], [22008012]], support:5
pattern:[[30380003], [22008012], [23110009]], support:2
pattern:[[30380003], [24101006]], support:5
pattern:[[30380003], [15200007]], support:5
pattern:[[30380003], [15200007], [22102014]], support:2
pattern:[[30380003], [24010823]], support:5
pattern:[[30380003], [22130000]], support:5
pattern:[[30380003], [22130000], [22102014]], support:2
pattern:[[30380003], [23132068]], support:5
pattern:[[30380003], [27000574]], support:5
pattern:[[30380003], [24000373]], support:5
pattern:[[30380003], [27000573]], support:5
pattern:[[30380003], [15119000]], support:5
pattern:[[30380003], [25120036]], support:5
pattern:[[30380003], [25120036], [23110009]], support:4
pattern:[[30380003], [22020006]], support:5
pattern:[[30380003], [22701003]], support:6
pattern:[[30380003], [27000582]], support:6
pattern:[[30380003], [22190000]], support:6
pattern:[[30380003], [22120039]], support:6
pattern:[[30380003], [22120039], [25121003]], support:2
pattern:[[30380003], [22120039], [22190000]], support:2
pattern:[[30380003], [22111004]], support:6
pattern:[[30380003], [22111004], [22102014]], support:2
pattern:[[30380003], [15115015]], support:6
pattern:[[30380003], [22013022]], support:6
pattern:[[30380003], [22170001]], support:6
pattern:[[30380003], [22170001], [22102005]], support:2
pattern:[[30380003], [22170001], [22102005], [27100542]], support:2
pattern:[[30380003], [22170001], [27100542]], support:2
pattern:[[30380003], [27410005]], support:6
pattern:[[30380003], [27410005], [27400855]], support:2
pattern:[[30380003], [27300273]], support:7
pattern:[[30380003], [27410003]], support:7
pattern:[[30380003], [23134003]], support:7
pattern:[[30380003], [27000581]], support:7
pattern:[[30380003], [27000581], [25120016]], support:2
pattern:[[30380003], [27000581], [27000583]], support:2
pattern:[[30380003], [27000581], [27000583], [27200938]], support:2
pattern:[[30380003], [27000581], [27200938]], support:2
pattern:[[30380003], [27000581], [27000582]], support:2
pattern:[[30380003], [27000581], [22102005]], support:2
pattern:[[30380003], [27100542]], support:7
pattern:[[30380003], [27200924]], support:7
pattern:[[30380003], [22102004]], support:7
pattern:[[30380003], [22102004], [22111031]], support:2
pattern:[[30380003], [22102004], [23110009]], support:2
pattern:[[30380003], [22102004], [22102005]], support:2
pattern:[[30380003], [22001006]], support:7
pattern:[[30380003], [22001006], [15202044]], support:2
pattern:[[30380003], [15130027]], support:8
pattern:[[30380003], [22008019]], support:8
pattern:[[30380003], [22008019], [22008021]], support:2
pattern:[[30380003], [15110001]], support:8
pattern:[[30380003], [23132063]], support:8
pattern:[[30380003], [23110007]], support:8
pattern:[[30380003], [23131002]], support:9
pattern:[[30380003], [22008020]], support:9
pattern:[[30380003], [25120016]], support:9
pattern:[[30380003], [25120016], [23110009]], support:2
pattern:[[30380003], [25120016], [23110006]], support:2
pattern:[[30380003], [22008021]], support:9
pattern:[[30380003], [23110006]], support:10
pattern:[[30380003], [27200938]], support:10
pattern:[[30380003], [27200938], [27410000]], support:2
pattern:[[30380003], [27200938], [25120016]], support:2
pattern:[[30380003], [27200938], [27300274]], support:2
pattern:[[30380003], [27300274]], support:11
pattern:[[30380003], [27300274], [22102014]], support:2
pattern:[[30380003], [27300274], [27300284]], support:2
pattern:[[30380003], [27300274], [10300030]], support:2
pattern:[[30380003], [27410000]], support:11
pattern:[[30380003], [27410000], [27300273]], support:2
pattern:[[30380003], [23110001]], support:13
pattern:[[30380003], [23110001], [23110009]], support:2
pattern:[[30380003], [23110001], [27300276]], support:2
pattern:[[30380003], [22102014]], support:14
pattern:[[30380003], [22102005]], support:15
pattern:[[30380003], [22102005], [22102014]], support:2
pattern:[[30380003], [22102005], [23110006]], support:2
pattern:[[30380003], [22102005], [22111031]], support:2
pattern:[[30380003], [22102005], [23110009]], support:2
pattern:[[30380003], [22102005], [27100542]], support:3
pattern:[[30380003], [23110009]], support:27
pattern:[[30380003], [23110009], [22007027]], support:2
pattern:[[30380003], [23110009], [27300282]], support:2
pattern:[[30380003], [23110009], [23131002]], support:2
pattern:[[30380003], [23110009], [22102014]], support:2
